gene_id,gene_name,gene_type,Pat1,Pat2,Pat3,Pat4,Pat5,Pat6,Pat7,Pat8,Pat9,Pat10
ENSG00000236088,COX10-AS1,lncRNA,393,747,437,939,831,528,1026,592,578,378
ENSG00000236090,LDHAP3,processed_pseudogene,25,14,5,20,14,11,2,2,9,3
ENSG00000236091,LINC02243,lncRNA,0,0,0,0,0,0,0,1,0,0
ENSG00000236094,LINC00545,lncRNA,0,0,0,0,0,1,0,0,0,0
ENSG00000236095,AL807757.2,lncRNA,46,46,17,45,71,66,50,55,28,71
ENSG00000236097,BNIP3P2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236098,AC097059.1,lncRNA,1,0,0,0,0,0,0,0,0,0
ENSG00000236099,AC013403.1,unprocessed_pseudogene,0,0,0,0,0,0,1,0,0,0
ENSG00000236101,RAC1P7,processed_pseudogene,1,0,0,2,0,0,0,0,0,0
ENSG00000236102,AC006967.2,lncRNA,0,0,2,0,0,0,0,0,0,0
ENSG00000236104,ZBTB22,protein_coding,582,559,736,564,854,613,552,461,358,469
ENSG00000236105,PRELID3BP10,processed_pseudogene,0,2,0,0,1,0,0,2,0,0
ENSG00000236106,AC010729.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236107,SCN1A-AS1,lncRNA,24,0,1,163,456,0,84,77,10,4
ENSG00000236108,AC093422.2,processed_pseudogene,3,2,2,0,4,0,1,1,1,4
ENSG00000236109,AC013402.3,lncRNA,0,1,0,1,0,1,0,0,0,0
ENSG00000236110,OR2AM1P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236111,AL603882.1,processed_pseudogene,14,16,5,7,19,30,13,13,2,13
ENSG00000236114,AL450326.2,unprocessed_pseudogene,17,8,27,14,12,10,6,16,11,7
ENSG00000236115,AL136097.2,lncRNA,16,5,7,5,4,12,10,12,9,9
ENSG00000236116,AC064853.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236117,LINC01639,lncRNA,0,0,0,0,0,2,0,0,0,0
ENSG00000236118,AC245517.4,unprocessed_pseudogene,0,0,0,0,1,1,0,86,3,1
ENSG00000236119,AP000688.3,lncRNA,2,0,1,0,1,0,0,1,0,0
ENSG00000236120,AC110995.1,lncRNA,1,1,0,0,0,8,5,7,0,1
ENSG00000236121,HAUS6P2,processed_pseudogene,1,0,0,0,0,0,0,0,0,1
ENSG00000236123,CEACAMP11,unprocessed_pseudogene,0,0,0,0,0,1,0,0,0,0
ENSG00000236124,HMGN2P23,processed_pseudogene,1,1,2,1,1,1,0,0,0,1
ENSG00000236125,USP17L4,protein_coding,1,0,0,0,0,0,2,0,0,0
ENSG00000236126,CT47A3,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000236129,AP002856.3,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236130,PTCSC2,lncRNA,0,4,0,0,1,1,1,2,0,2
ENSG00000236131,MED13P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236132,AL022331.1,processed_pseudogene,13,20,17,13,14,23,52,19,29,32
ENSG00000236133,LINC01069,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236136,ADORA2BP1,processed_pseudogene,1,2,1,2,1,0,1,0,1,1
ENSG00000236137,AL445231.1,lncRNA,14,5,3,13,12,7,12,13,3,10
ENSG00000236138,DUX4L26,processed_pseudogene,2,0,3,1,2,2,4,4,0,25
ENSG00000236140,AC245014.1,lncRNA,3,1,2,0,2,2,3,1,8,1
ENSG00000236141,AC013727.2,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236144,TMEM147-AS1,lncRNA,499,463,267,733,424,379,754,275,489,559
ENSG00000236145,AC079988.1,lncRNA,0,0,0,1,0,0,0,0,0,1
ENSG00000236146,AL353803.3,processed_pseudogene,0,3,10,2,0,0,5,0,2,3
ENSG00000236148,RPL23AP37,processed_pseudogene,4,6,12,5,4,13,5,3,4,8
ENSG00000236151,AL110503.1,lncRNA,0,0,0,0,0,0,0,1,0,0
ENSG00000236152,MRPS36P1,processed_pseudogene,0,2,2,1,1,3,0,1,0,2
ENSG00000236153,AC104076.1,lncRNA,0,1,0,0,0,2,3,0,2,1
ENSG00000236154,AL450311.1,lncRNA,5,0,2,1,0,18,0,1,3,0
ENSG00000236155,ZPLD2P,transcribed_unprocessed_pseudogene,3,10,6,18,4,7,21,5,2,22
ENSG00000236156,CHCHD4P3,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236158,RFC3P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236159,AL031659.1,processed_pseudogene,3,1,6,3,2,5,6,1,0,5
ENSG00000236160,AC005345.1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236162,AC092687.2,lncRNA,0,0,0,0,1,0,0,0,0,0
ENSG00000236164,AL161618.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236165,PRADC1P1,processed_pseudogene,17,50,37,64,32,51,35,49,33,87
ENSG00000236166,AL021408.1,lncRNA,0,12,1,0,0,0,0,1,2,0
ENSG00000236167,GAPDHP57,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236168,AL133466.1,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236170,IGHD1-1,IG_D_gene,32,3,1,74,7,1,87,10,329,32
ENSG00000236171,RPL12P26,processed_pseudogene,0,1,3,0,1,0,2,0,0,0
ENSG00000236172,MIR7515HG,lncRNA,0,1,0,0,1,0,0,1,0,1
ENSG00000236173,AL049612.1,lncRNA,0,1,0,0,0,1,0,0,0,0
ENSG00000236175,SSU72P6,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236176,LINC00353,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236179,PRAMEF35P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236180,AL445669.1,processed_pseudogene,2,1,5,4,4,3,4,1,3,3
ENSG00000236182,AC009319.1,processed_pseudogene,1,83,0,0,0,1,3,0,0,2
ENSG00000236184,TCEA1P4,processed_pseudogene,7,13,5,20,16,7,15,12,16,22
ENSG00000236185,HNRNPDLP3,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236187,GJA6P,processed_pseudogene,15,4,0,3,4,1,20,9,22,26
ENSG00000236188,PRKX-AS1,lncRNA,7,17,43,18,43,53,21,25,34,32
ENSG00000236189,RPL18AP15,processed_pseudogene,4,6,5,1,1,2,2,0,0,2
ENSG00000236190,Z82210.1,processed_pseudogene,0,0,0,0,0,0,1,0,0,1
ENSG00000236191,RPS15AP25,processed_pseudogene,1,0,4,0,0,0,0,0,0,1
ENSG00000236193,LINC01953,lncRNA,0,0,0,0,0,0,0,30,0,0
ENSG00000236194,AC099811.1,lncRNA,65,86,355,186,189,192,429,277,170,301
ENSG00000236195,RNMTL1P2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236197,PPP1R9A-AS1,lncRNA,3,2,3,5,1,0,48,20,5,1
ENSG00000236199,AL359076.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236200,KDM4A-AS1,lncRNA,155,306,144,196,256,206,257,250,179,345
ENSG00000236202,GRM7-AS1,lncRNA,0,2,5,15,0,1,1,0,0,0
ENSG00000236204,LINC01376,lncRNA,14,9,24,45,18,28,63,40,15,37
ENSG00000236205,AL023773.2,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236206,AL356441.1,lncRNA,1,1,1,0,1,2,0,0,0,0
ENSG00000236208,C10orf71-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236209,AC104135.1,lncRNA,40,0,15,31,0,19,0,0,16,1
ENSG00000236211,MTCO1P7,unprocessed_pseudogene,4,1,2,1,0,1,2,1,1,1
ENSG00000236212,AC009262.1,lncRNA,0,0,0,0,0,0,0,1,0,0
ENSG00000236213,AC006369.1,lncRNA,17,9,6,4,5,20,60,24,13,8
ENSG00000236216,PPP1R11P1,processed_pseudogene,0,1,1,0,1,0,0,3,1,0
ENSG00000236217,C1DP2,processed_pseudogene,0,0,0,0,2,0,1,0,0,0
ENSG00000236226,AC073127.1,lncRNA,3,3,7,5,3,2,4,2,1,1
ENSG00000236229,VEZF1P1,processed_pseudogene,3,3,2,3,4,2,7,5,3,3
ENSG00000236230,AL356108.1,lncRNA,0,0,2,0,1,0,1,1,0,1
ENSG00000236231,AC017048.2,lncRNA,0,0,0,0,0,0,1,0,0,0
ENSG00000236232,MTCYBP24,unprocessed_pseudogene,1,0,3,0,0,3,1,1,1,0
ENSG00000236234,AC091132.2,lncRNA,18,17,26,23,22,16,12,15,28,43
ENSG00000236235,AP000542.1,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236238,AC093106.1,processed_pseudogene,1,1,0,0,2,3,3,0,0,0
ENSG00000236240,GPC5-IT1,lncRNA,0,0,0,0,0,0,15,1,2,0
ENSG00000236241,AC119744.1,processed_pseudogene,6,0,0,16,2,4,15,2,0,2
ENSG00000236242,MYO16-AS1,lncRNA,0,1,8,1,5,1,0,3,32,1
ENSG00000236243,RPL6P29,processed_pseudogene,3,3,0,0,2,2,1,7,0,0
ENSG00000236244,SLC35F3-AS1,lncRNA,3,0,0,13,5,0,4,9,4,0
ENSG00000236246,AC073135.1,unprocessed_pseudogene,0,0,0,0,0,0,0,1,0,0
ENSG00000236248,AC104389.4,processed_pseudogene,0,0,0,1,0,0,3,1,0,0
ENSG00000236252,AL512605.1,transcribed_processed_pseudogene,4,0,0,1,3,0,0,1,1,0
ENSG00000236253,SLC25A3P1,transcribed_processed_pseudogene,0,1,0,0,0,1,0,0,0,0
ENSG00000236254,MTND4P14,unprocessed_pseudogene,63,248,109,107,97,81,99,255,57,103
ENSG00000236255,AC009404.1,lncRNA,112,132,42,88,119,135,126,195,247,83
ENSG00000236256,DIAPH2-AS1,lncRNA,73,162,72,120,218,99,105,78,35,243
ENSG00000236257,EI24P2,processed_pseudogene,2,1,3,2,2,2,0,1,0,0
ENSG00000236258,TIMM8BP1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236259,PPIAP64,processed_pseudogene,6,6,6,9,11,9,13,7,7,5
ENSG00000236261,AC064862.4,unprocessed_pseudogene,0,0,0,1,0,0,0,0,0,0
ENSG00000236262,SHANK2-AS2,lncRNA,0,0,0,0,0,0,13,5,1,3
ENSG00000236263,AC234582.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236264,RPL26P30,transcribed_processed_pseudogene,12,11,4,10,17,5,15,10,15,9
ENSG00000236266,Z98884.1,lncRNA,12,0,1,0,0,3,21,3,3,4
ENSG00000236267,AP006216.2,lncRNA,0,0,1,0,0,0,0,0,0,0
ENSG00000236268,LINC01361,lncRNA,0,3,0,0,0,0,3,2,0,0
ENSG00000236272,SCUBE1-AS2,lncRNA,2,83,1,0,0,0,2,1,0,0
ENSG00000236274,AC004865.1,processed_pseudogene,9,16,27,15,34,44,29,15,23,55
ENSG00000236276,NDP-AS1,lncRNA,0,0,1,0,0,0,0,3,0,1
ENSG00000236277,NIPA2P5,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236278,PEBP1P3,processed_pseudogene,161,106,25,30,36,26,30,99,63,42
ENSG00000236279,CLEC2L,protein_coding,15,2,600,3,4,214,23,2,10,24
ENSG00000236281,NDUFB9P2,processed_pseudogene,1,3,2,0,6,2,0,0,0,2
ENSG00000236283,AC019197.1,lncRNA,8,5,1,8,1,3,33,40,40,11
ENSG00000236284,VN1R31P,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236285,NPM1P8,processed_pseudogene,4,1,0,5,5,2,4,1,2,2
ENSG00000236287,ZBED5,protein_coding,2262,2614,919,2273,2524,2654,4090,1895,2779,2324
ENSG00000236289,GACAT3,lncRNA,0,1,2,0,0,0,0,0,1,0
ENSG00000236290,EEF1GP7,processed_pseudogene,9,6,17,6,9,18,21,16,11,34
ENSG00000236292,USH2A-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236295,AC007557.3,lncRNA,0,0,0,0,0,1,1,0,0,0
ENSG00000236296,GUSBP5,transcribed_processed_pseudogene,25,1,9,19,0,12,56,81,2,3
ENSG00000236297,AC048351.1,transcribed_processed_pseudogene,33,20,14,19,27,30,30,30,8,7
ENSG00000236299,AC092634.4,lncRNA,3,0,0,2,0,1,3,0,0,2
ENSG00000236300,MTND4LP12,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236301,MRGPRG-AS1,lncRNA,0,0,0,0,0,0,0,0,0,2
ENSG00000236303,LINC02646,lncRNA,2,2,1,0,0,3,3,1,4,2
ENSG00000236304,AP001189.1,lncRNA,6,20,7,5,5,3,21,6,56,4
ENSG00000236305,SLC12A9-AS1,lncRNA,22,13,17,20,21,16,18,8,15,17
ENSG00000236306,LINC01241,lncRNA,0,0,0,0,0,0,1,2,0,1
ENSG00000236307,EEF1E1P1,processed_pseudogene,6,6,14,11,2,3,5,3,7,7
ENSG00000236308,AL138921.2,lncRNA,42,39,16,41,47,31,42,42,49,40
ENSG00000236311,TLX1NB,lncRNA,0,0,0,0,1,0,0,0,0,0
ENSG00000236312,RPL34P34,processed_pseudogene,19,12,26,14,20,11,11,14,5,20
ENSG00000236313,VN1R53P,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236316,OR7E109P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236317,AC104333.2,processed_pseudogene,0,1,4,1,3,7,6,2,3,2
ENSG00000236318,AC019117.2,lncRNA,0,3,0,1,0,0,2,2,6,0
ENSG00000236319,AC105021.1,transcribed_processed_pseudogene,0,2,0,1,1,1,0,4,1,0
ENSG00000236320,SLFN14,protein_coding,312,36,72,103,104,113,586,1364,49,197
ENSG00000236323,BMP6P1,processed_pseudogene,0,1,0,0,1,0,0,248,8,0
ENSG00000236324,SNX9-AS1,lncRNA,10,10,0,1,14,1,8,45,11,13
ENSG00000236325,AC005300.1,processed_pseudogene,15,10,15,7,4,12,6,8,5,6
ENSG00000236326,AL050331.2,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236327,AL831737.1,processed_pseudogene,65,49,68,19,58,84,64,45,135,89
ENSG00000236330,RPL5P9,processed_pseudogene,15,11,5,23,6,14,11,16,6,8
ENSG00000236332,AP001604.1,lncRNA,1,0,0,0,0,0,0,0,0,0
ENSG00000236333,TRHDE-AS1,lncRNA,5,3,1,0,1,2,293,147,4,7
ENSG00000236334,PPIAL4G,protein_coding,3,2,2,0,2,0,0,1,0,1
ENSG00000236335,AL161638.2,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236336,CDYL-AS1,lncRNA,0,1,1,0,0,0,0,2,1,0
ENSG00000236337,FMR1-IT1,lncRNA,13,14,8,18,18,20,46,29,22,26
ENSG00000236339,POM121L13P,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236340,GRM8-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236341,AL161740.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236343,EI24P4,processed_pseudogene,0,1,0,0,0,0,0,0,0,0
ENSG00000236345,SCAT8,lncRNA,81,15,2,10,8,10,3,13,3,33
ENSG00000236347,AL513123.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236348,PSMC1P10,processed_pseudogene,2,0,0,0,1,2,2,1,0,2
ENSG00000236349,SUCLG2P2,processed_pseudogene,5,6,4,2,6,0,5,9,4,10
ENSG00000236352,AC005220.1,lncRNA,0,1,0,0,0,0,2,3,0,1
ENSG00000236354,LINC00437,lncRNA,0,0,0,0,0,0,0,0,0,1
ENSG00000236355,AL391415.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236356,AC079584.1,lncRNA,0,0,0,0,0,1,0,0,0,0
ENSG00000236357,EI24P1,processed_pseudogene,0,1,0,0,0,0,1,1,0,1
ENSG00000236358,AL355472.2,lncRNA,1,4,2,15,15,1,31,0,3,0
ENSG00000236359,OR51B8P,unprocessed_pseudogene,0,1,0,1,0,0,14,3,2,2
ENSG00000236360,RRAS2P1,processed_pseudogene,3,2,2,4,10,0,6,0,0,5
ENSG00000236362,GAGE12F,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000236364,AL358115.1,lncRNA,61,90,54,170,301,116,148,74,113,140
ENSG00000236365,EIF3MP1,processed_pseudogene,0,0,0,1,0,0,0,0,0,0
ENSG00000236366,AL359313.1,lncRNA,0,1,1,0,0,0,0,3,0,0
ENSG00000236371,CT47A1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000236372,AL353052.2,lncRNA,1,0,0,0,0,0,0,1,0,1
ENSG00000236373,LINC02653,lncRNA,0,0,0,0,0,0,0,0,5,0
ENSG00000236375,POU5F1P5,processed_pseudogene,22,28,67,28,66,54,61,48,56,63
ENSG00000236376,AL353780.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236377,AC084809.2,lncRNA,1,0,0,0,0,0,0,0,0,0
ENSG00000236378,AL133319.1,lncRNA,0,0,0,0,0,0,0,0,1,0
ENSG00000236379,ZNF736P4Y,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236380,VENTXP7,processed_pseudogene,0,0,1,0,0,0,7,2,0,0
ENSG00000236382,KRTAP10-13P,unprocessed_pseudogene,0,0,0,0,1,0,0,0,0,0
ENSG00000236383,CCDC200,protein_coding,338,714,2208,1495,1267,1851,859,505,782,1294
ENSG00000236384,LINC00479,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236385,AC026355.3,lncRNA,0,0,2,0,0,0,0,0,1,0
ENSG00000236386,AC009518.2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236387,AL139350.1,lncRNA,0,1,0,0,0,0,1,0,0,0
ENSG00000236388,ITCH-AS1,lncRNA,5,7,19,9,18,12,4,4,5,19
ENSG00000236389,AL121970.1,lncRNA,1,0,0,0,0,1,2,2,1,1
ENSG00000236390,AC092800.1,lncRNA,16,1,3,0,5,21,18,5,19,3
ENSG00000236391,AC092573.1,transcribed_processed_pseudogene,0,0,8,1,10,6,11,3,2,3
ENSG00000236393,AC091806.1,lncRNA,3,2,2,0,5,1,2,2,1,2
ENSG00000236394,AL807752.4,lncRNA,2,0,0,0,1,0,0,2,5,0
ENSG00000236395,AC093106.2,processed_pseudogene,0,1,1,0,2,0,0,0,0,1
ENSG00000236396,SLC35G4,protein_coding,0,0,0,0,0,0,0,2,0,0
ENSG00000236397,DDX11L2,unprocessed_pseudogene,122,101,10,84,124,76,285,36,17,41
ENSG00000236398,TAS2R39,protein_coding,0,0,4,0,3,1,9,1,3,5
ENSG00000236400,KRTAP21-4P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236401,SLC4A1APP2,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236403,AL353611.1,lncRNA,1,0,0,0,0,0,2,0,0,0
ENSG00000236404,VLDLR-AS1,lncRNA,3,54,7,14,1,181,12,4,19,1
ENSG00000236405,UBQLN1P1,processed_pseudogene,0,1,0,0,0,0,0,0,0,0
ENSG00000236407,HMGB1P18,processed_pseudogene,0,0,0,0,1,0,0,0,1,0
ENSG00000236408,AC073336.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236409,NRADDP,transcribed_unitary_pseudogene,32,54,26,24,78,54,34,81,47,74
ENSG00000236411,NDUFAF4P3,processed_pseudogene,16,2,31,17,15,48,42,15,61,44
ENSG00000236412,AC092941.2,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236413,AL662874.1,processed_pseudogene,0,1,0,0,0,0,1,0,0,0
ENSG00000236414,AC004415.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236417,CTSLP1,unprocessed_pseudogene,1,1,0,0,0,3,2,1,0,0
ENSG00000236420,CHCHD3P1,processed_pseudogene,0,0,0,0,0,0,1,0,0,0
ENSG00000236423,LINC01134,lncRNA,52,108,146,106,89,171,57,74,17,175
ENSG00000236424,TSPY10,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000236425,AC069213.2,processed_pseudogene,0,1,0,0,2,0,0,0,1,1
ENSG00000236426,AL583824.1,lncRNA,9,31,146,2,6,61,25,25,48,30
ENSG00000236427,AL589986.2,lncRNA,0,4,0,4,0,0,9,2,1,4
ENSG00000236429,GPM6BP2,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236430,KRT8P29,processed_pseudogene,15,3,3,4,7,19,4,10,17,4
ENSG00000236431,AC009237.8,processed_pseudogene,6,7,1,9,0,10,25,15,4,8
ENSG00000236432,MFF-DT,lncRNA,72,46,21,58,92,98,104,112,64,74
ENSG00000236433,RPL37P21,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236434,AL162430.2,lncRNA,27,30,23,29,30,17,31,43,39,30
ENSG00000236435,TSPY12P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236436,LINC02850,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236437,LINC02151,lncRNA,1,0,0,0,0,0,0,0,1,1
ENSG00000236438,FAM157A,transcribed_unprocessed_pseudogene,23,87,7,25,9,13,128,125,5,57
ENSG00000236439,AC099336.2,processed_pseudogene,96,103,113,140,89,125,44,60,27,27
ENSG00000236440,COPRSP1,processed_pseudogene,1,0,0,2,3,0,1,0,0,1
ENSG00000236442,ANKRD54P1,processed_pseudogene,0,1,2,0,0,0,0,0,0,0
ENSG00000236444,UBE2L5,protein_coding,9,7,12,9,23,6,12,6,14,17
ENSG00000236445,LINC00608,lncRNA,0,0,0,0,1,4,1,1,2,3
ENSG00000236446,CT47B1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000236447,ATG10-IT1,lncRNA,6,16,12,6,14,7,8,3,4,24
ENSG00000236449,AC010894.2,lncRNA,33,28,31,20,39,18,79,37,14,99
ENSG00000236450,AL590399.6,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236451,AC067956.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236452,AC123023.1,lncRNA,3,0,0,0,0,0,0,3,0,0
ENSG00000236453,AC003092.1,lncRNA,0,1,0,0,0,0,0,0,0,1
ENSG00000236456,AL035458.1,processed_pseudogene,4,15,19,24,23,17,23,15,9,8
ENSG00000236457,AC090617.1,lncRNA,7,17,39,6,6,23,17,21,18,12
ENSG00000236459,HNRNPA1P22,processed_pseudogene,0,4,1,0,13,4,3,5,2,1
ENSG00000236460,SNX2P2,processed_pseudogene,0,0,0,0,0,0,1,0,0,0
ENSG00000236461,AL162425.1,lncRNA,2,0,2,0,0,2,4,1,1,3
ENSG00000236463,LINC00427,lncRNA,13,2,11,7,13,9,14,5,25,14
ENSG00000236464,LINC02559,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236466,AL035670.1,lncRNA,0,0,0,0,0,0,1,2,1,0
ENSG00000236467,KCNMA1-AS1,lncRNA,0,0,0,1,1,41,0,2,0,1
ENSG00000236468,AC099335.1,processed_pseudogene,13,11,6,14,33,31,25,12,9,16
ENSG00000236469,AC007881.2,lncRNA,0,30,0,1,1,0,0,4,3,0
ENSG00000236471,AF127577.5,lncRNA,3,0,2,1,0,0,1,0,0,0
ENSG00000236472,AC002401.1,lncRNA,1,0,0,3,5,1,4,0,8,6
ENSG00000236473,KRT43P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236474,GCNT1P1,processed_pseudogene,3,14,3,10,10,17,23,16,9,28
ENSG00000236475,TRIM26BP,unprocessed_pseudogene,5,0,1,4,12,12,8,5,10,5
ENSG00000236476,AL593856.1,processed_pseudogene,0,0,0,0,0,0,2,0,0,0
ENSG00000236477,RPS24P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236478,AC012513.2,processed_pseudogene,56,71,74,34,47,74,55,89,50,61
ENSG00000236480,PKMP1,processed_pseudogene,8,20,8,4,16,9,7,14,12,11
ENSG00000236481,LINC02195,lncRNA,1,0,0,0,0,1,0,0,0,0
ENSG00000236483,MTND2P40,unprocessed_pseudogene,56,27,42,22,51,46,80,48,48,68
ENSG00000236484,RRM2P2,processed_pseudogene,7,3,4,4,10,7,7,8,14,11
ENSG00000236485,LINC01945,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236487,AC079168.1,processed_pseudogene,0,0,1,0,0,0,0,0,0,0
ENSG00000236489,AC133473.1,processed_pseudogene,10,15,21,17,14,8,12,8,16,23
ENSG00000236491,AC234771.4,unprocessed_pseudogene,0,0,0,0,0,0,2,2,0,0
ENSG00000236493,EIF2S2P3,processed_pseudogene,218,69,116,110,188,170,208,89,253,407
ENSG00000236494,AC008080.4,lncRNA,1,3,9,6,10,10,11,4,5,4
ENSG00000236495,AL158168.1,lncRNA,0,1,0,0,0,1,0,0,0,1
ENSG00000236496,GPS2P1,processed_pseudogene,19,28,13,13,3,0,11,0,1,3
ENSG00000236497,LINC01744,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236498,AC107081.1,lncRNA,44,36,27,40,46,28,30,28,17,42
ENSG00000236499,LINC00896,lncRNA,6,10,42,13,36,66,13,7,20,15
ENSG00000236500,CD24P1,processed_pseudogene,0,0,0,1,0,0,0,0,1,0
ENSG00000236501,AC074286.1,lncRNA,1,1,5,1,0,1,8,2,0,1
ENSG00000236502,SIX3-AS1,lncRNA,0,0,0,0,80,1,0,0,0,0
ENSG00000236503,AC009784.1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000236504,AC087499.5,unprocessed_pseudogene,1,1,0,3,1,0,1,1,2,1
ENSG00000236505,AL356379.1,unprocessed_pseudogene,0,0,0,0,0,0,0,1,0,0
ENSG00000236507,BX470209.2,lncRNA,0,0,0,0,0,0,1,0,0,1
ENSG00000236508,ATP13A5-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236509,RPL21P133,processed_pseudogene,0,0,0,0,0,0,0,1,0,1
ENSG00000236510,AC011284.1,lncRNA,3,2,0,1,0,0,3,0,0,1
ENSG00000236511,LINC01231,lncRNA,3,0,1,2,0,2,1,2,0,2
ENSG00000236512,AL390026.1,processed_pseudogene,5,6,0,5,2,6,4,8,4,7
ENSG00000236513,AC074035.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000236514,AL135791.1,lncRNA,20,7,3,18,15,11,12,6,6,13
ENSG00000236516,KLF2P4,processed_pseudogene,0,0,1,0,0,1,1,0,0,1
ENSG00000236519,LINC01424,lncRNA,59,11,17,18,13,14,27,18,17,12
ENSG00000236520,GPC6-AS1,lncRNA,49,0,0,0,0,1,2,8,0,0
ENSG00000236521,NPAP1P4,processed_pseudogene,2,86,2,2,0,1,24,22,10,7
ENSG00000236523,NPM1P40,processed_pseudogene,10,2,3,4,2,1,8,2,4,2
ENSG00000236525,AC007278.2,lncRNA,60,3,6,4,10,6,60,253,33,45
ENSG00000236526,AL035448.1,lncRNA,83,91,85,177,175,148,115,88,138,108
ENSG00000236527,ARF4P2,processed_pseudogene,2,1,1,0,4,4,1,3,4,4
ENSG00000236528,AL033528.2,lncRNA,8,6,5,13,5,7,2,10,2,13
ENSG00000236529,AC093582.1,lncRNA,58,68,79,70,71,92,129,49,51,45
ENSG00000236530,KPNA2P1,processed_pseudogene,35,3,13,4,3,29,1,5,1,0
ENSG00000236531,AC006013.1,lncRNA,0,0,0,0,0,0,0,0,1,0
